# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0018_3_rvs	MNXM20;MNXM268	2-oxoglutarate;L-2-aminoadipate	2-oxoglutarate;L-2-aminoadipate	[O-]C(=O)CCC(=O)C([O-])=O;[NH3+][C@@H](CCCC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_2475	chebi:16810;chebi:58672	1.0676;1.2463
r_0019	MNXM738702;MNXM959	NADPH;2-dehydropantoate	NADPH;2-dehydropantoate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;CC(C)(CO)C(=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_8671	chebi:57783;chebi:11561	0.4780;0.8414
r_0020_1	MNXM258;MNXM73	D-erythrose 4-phosphate;phosphoenolpyruvate	D-erythrose 4-phosphate;phosphoenolpyruvate	O[C@H](COP([O-])([O-])=O)[C@@H](O)C=O;[O-]C(=O)C(=C)OP([O-])([O-])=O	Alloascoidea_hylecoeti@Seq_3144	chebi:16897;chebi:58702	2.2469;2.3827
r_0020_2	MNXM258;MNXM73	D-erythrose 4-phosphate;phosphoenolpyruvate	D-erythrose 4-phosphate;phosphoenolpyruvate	O[C@H](COP([O-])([O-])=O)[C@@H](O)C=O;[O-]C(=O)C(=C)OP([O-])([O-])=O	Alloascoidea_hylecoeti@Seq_5772	chebi:16897;chebi:58702	7.5450;7.0224
r_0021_1	MNXM6707;MNXM16	2-hexaprenyl-6-methoxy-1,4-benzoquinone;S-adenosyl-L-methionine	2-hexaprenyl-6-methoxy-1,4-benzoquinone;(S)-S-adenosyl-L-methionine	COC1=CC(=O)C=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O;C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	Alloascoidea_hylecoeti@Seq_1042;Alloascoidea_hylecoeti@Seq_4835;Alloascoidea_hylecoeti@Seq_5168;Alloascoidea_hylecoeti@Seq_5255;Alloascoidea_hylecoeti@Seq_5298;Alloascoidea_hylecoeti@Seq_5548;Alloascoidea_hylecoeti@Seq_7933	chebi:27752;chebi:142094	2.3802,4.6977,2.8654,136.2776,0.3547,11.0480,8.4327;2.3330,5.3909,3.1144,100.2033,0.3814,8.4265,6.3463
r_0021_2	MNXM6707;MNXM16	2-hexaprenyl-6-methoxy-1,4-benzoquinone;S-adenosyl-L-methionine	2-hexaprenyl-6-methoxy-1,4-benzoquinone;(S)-S-adenosyl-L-methionine	COC1=CC(=O)C=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O;C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	Alloascoidea_hylecoeti@Seq_1042;Alloascoidea_hylecoeti@Seq_4835;Alloascoidea_hylecoeti@Seq_5168;Alloascoidea_hylecoeti@Seq_5255;Alloascoidea_hylecoeti@Seq_5298;Alloascoidea_hylecoeti@Seq_7933;Alloascoidea_hylecoeti@Seq_7188	chebi:27752;chebi:142094	2.3802,4.6977,2.8654,136.2776,0.3547,8.4327,9.0847;2.3330,5.3909,3.1144,100.2033,0.3814,6.3463,6.9311
r_0022_1	MNXM4291;MNXM735438	2-hexaprenyl-6-methoxyphenol;oxygen	2-methoxy-6-(all-trans-hexaprenyl)phenol;O2	COc1cccc(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c1O;O=O	Alloascoidea_hylecoeti@Seq_1042;Alloascoidea_hylecoeti@Seq_4835;Alloascoidea_hylecoeti@Seq_5168;Alloascoidea_hylecoeti@Seq_5255;Alloascoidea_hylecoeti@Seq_5298;Alloascoidea_hylecoeti@Seq_5548;Alloascoidea_hylecoeti@Seq_7933	chebi:1109;chebi:15379	2.3231,0.6658,2.7021,113.8993,0.2241,8.5751,3.9686;3.6114,12.8589,6.8059,405.2130,0.4628,20.2241,12.7194
r_0022_2	MNXM4291;MNXM735438	2-hexaprenyl-6-methoxyphenol;oxygen	2-methoxy-6-(all-trans-hexaprenyl)phenol;O2	COc1cccc(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c1O;O=O	Alloascoidea_hylecoeti@Seq_1042;Alloascoidea_hylecoeti@Seq_4835;Alloascoidea_hylecoeti@Seq_5168;Alloascoidea_hylecoeti@Seq_5255;Alloascoidea_hylecoeti@Seq_5298;Alloascoidea_hylecoeti@Seq_7933;Alloascoidea_hylecoeti@Seq_7188	chebi:1109;chebi:15379	2.3231,0.6658,2.7021,113.8993,0.2241,3.9686,8.5178;3.6114,12.8589,6.8059,405.2130,0.4628,12.7194,15.4129
r_0023_fwd	MNXM1706	2-isopropylmaleic acid	2-isopropylmaleate	CC(C)C(=C\C([O-])=O)\C([O-])=O	Alloascoidea_hylecoeti@Seq_594	chebi:58085	189.3139
r_0023_rvs	MNXM730929	2-isopropylmalate	(2S)-2-isopropylmalate	CC(C)[C@@](O)(CC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_594	chebi:1178	47.1569
r_0024	MNXM732866;MNXM732448	3-methyl-2-oxobutanoate;acetyl-CoA	3-methyl-2-oxobutanoate;acetyl-CoA	CC(C)C(=O)C([O-])=O;CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	Alloascoidea_hylecoeti@Seq_821	chebi:11851;chebi:57288	2.9438;3.6404
r_0025	MNXM732866;MNXM732448	3-methyl-2-oxobutanoate;acetyl-CoA	3-methyl-2-oxobutanoate;acetyl-CoA	CC(C)C(=O)C([O-])=O;CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	Alloascoidea_hylecoeti@Seq_821	chebi:11851;chebi:57288	2.9438;3.6404
r_0026_1	MNXM276;MNXM741173	4-methylthio-2-oxobutanoate;L-glutamate	4-methylsulfanyl-2-oxobutanoate;L-glutamate	CSCCC(=O)C([O-])=O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_2811	chebi:16723;chebi:29985	22.5332;4.4969
r_0026_2	MNXM276;MNXM741173	4-methylthio-2-oxobutanoate;L-glutamate	4-methylsulfanyl-2-oxobutanoate;L-glutamate	CSCCC(=O)C([O-])=O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_2925	chebi:16723;chebi:29985	304.2821;30.9270
r_0026_3	MNXM276;MNXM741173	4-methylthio-2-oxobutanoate;L-glutamate	4-methylsulfanyl-2-oxobutanoate;L-glutamate	CSCCC(=O)C([O-])=O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_4628	chebi:16723;chebi:29985	268.7272;30.1710
r_0026_4	MNXM276;MNXM741173	4-methylthio-2-oxobutanoate;L-glutamate	4-methylsulfanyl-2-oxobutanoate;L-glutamate	CSCCC(=O)C([O-])=O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_555	chebi:16723;chebi:29985	50.9298;7.7277
r_0027_1_fwd	MNXM738421	homocitrate	(2R)-homocitrate	O[C@](CCC([O-])=O)(CC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_2329	chebi:58884	3.3581
r_0027_1_rvs	MNXM920	but-1-ene-1,2,4-tricarboxylic acid	cis-homoaconitate	[O-]C(=O)CC\C(=C\C([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_2329	chebi:58174	21.7699
r_0027_2_fwd	MNXM738421	homocitrate	(2R)-homocitrate	O[C@](CCC([O-])=O)(CC([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_3868	chebi:58884	3.4926
r_0027_2_rvs	MNXM920	but-1-ene-1,2,4-tricarboxylic acid	cis-homoaconitate	[O-]C(=O)CC\C(=C\C([O-])=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_3868	chebi:58174	22.5339
r_0028	MNXM46;MNXM740852	oxaloacetate;propionyl-CoA	oxaloacetate;propanoyl-CoA	[O-]C(=O)CC(=O)C([O-])=O;CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	Alloascoidea_hylecoeti@Seq_6314	chebi:16452;chebi:57392	301.7419;25.9385
r_0029_1	MNXM1602	(2S)-2-isopropyl-3-oxosuccinate	(2S)-2-isopropyl-3-oxosuccinate	CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_4628	chebi:17214	67.9774
r_0029_2	MNXM1602	(2S)-2-isopropyl-3-oxosuccinate	(2S)-2-isopropyl-3-oxosuccinate	CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_555	chebi:17214	12.9219
r_0030_1	MNXM1602	(2S)-2-isopropyl-3-oxosuccinate	(2S)-2-isopropyl-3-oxosuccinate	CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_4628	chebi:17214	67.9774
r_0030_2	MNXM1602	(2S)-2-isopropyl-3-oxosuccinate	(2S)-2-isopropyl-3-oxosuccinate	CC(C)[C@H](C([O-])=O)C(=O)C([O-])=O	Alloascoidea_hylecoeti@Seq_555	chebi:17214	12.9219
r_0032	MNXM45	adenosine 3',5'-bismonophosphate	adenosine 3',5'-bisphosphate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H]1O	Alloascoidea_hylecoeti@Seq_287	chebi:58343	7.2246
r_0033_1	MNXM243	3',5'-cyclic AMP	3',5'-cyclic AMP	Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_4594	chebi:58165	7.9046
r_0033_2	MNXM243	3',5'-cyclic AMP	3',5'-cyclic AMP	Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_5807	chebi:58165	2.7552
r_0033_3	MNXM243	3',5'-cyclic AMP	3',5'-cyclic AMP	Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_6556	chebi:58165	8.6600
r_0033_4	MNXM243	3',5'-cyclic AMP	3',5'-cyclic AMP	Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_9411	chebi:58165	5.9193
r_0034_1	MNXM9931	3',5'-cyclic dAMP	3',5'-cyclic dAMP	Nc1ncnc2n(cnc12)[C@H]1C[C@@H]2OP(O)(=O)OC[C@H]2O1	Alloascoidea_hylecoeti@Seq_4594	chebi:28074	8.7138
r_0034_2	MNXM9931	3',5'-cyclic dAMP	3',5'-cyclic dAMP	Nc1ncnc2n(cnc12)[C@H]1C[C@@H]2OP(O)(=O)OC[C@H]2O1	Alloascoidea_hylecoeti@Seq_6556	chebi:28074	7.3520
r_0035_1	MNXM9932	3',5'-cyclic IMP	3',5'-cyclic IMP	O[C@@H]1[C@@H]2OP([O-])(=O)OC[C@H]2O[C@H]1n1cnc2c1nc[nH]c2=O	Alloascoidea_hylecoeti@Seq_4594	chebi:134197	7.6389
r_0035_2	MNXM9932	3',5'-cyclic IMP	3',5'-cyclic IMP	O[C@@H]1[C@@H]2OP([O-])(=O)OC[C@H]2O[C@H]1n1cnc2c1nc[nH]c2=O	Alloascoidea_hylecoeti@Seq_6556	chebi:134197	7.1494
r_0036_1	MNXM731192	3',5'-cyclic GMP	3',5'-cyclic GMP	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_4594	chebi:57746	4.1966
r_0036_2	MNXM731192	3',5'-cyclic GMP	3',5'-cyclic GMP	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	Alloascoidea_hylecoeti@Seq_6556	chebi:57746	7.1634
r_0037_1	MNXM3162	3',5'-cyclic CMP	3',5'-cyclic CMP	Nc1ccn([C@@H]2O[C@@H]3COP([O-])(=O)O[C@H]3[C@H]2O)c(=O)n1	Alloascoidea_hylecoeti@Seq_4594	chebi:58003	10.7588
